"","region","5HT1a","5HT1b","5HT2a","5HT4","5HT6","5HTT","A4B2","CB1","D1","D2","DAT","GABAa-bz","H3","M1","mGluR5","MOR","NET","NMDA","VAChT"
"11",11,0.322593425560304,0.87740098522047,0.510732252889522,-0.250028773060719,0.751370109569814,-0.50819956198673,0.463748438726007,1.59710356394111,-0.13533628999347,-0.219011577101486,-0.255620494214797,0.400396630964751,0.200721331042795,0.422038448952503,0.835681318545106,0.640394371204665,-0.0334855015190697,0.48502178154248,-0.156362032751813
"12",12,0.326852658639492,0.628700997836781,0.362815668923228,-0.422255779081311,0.530468722351162,-0.581526495117868,0.507539944781084,1.57848130011565,-0.0454560023551938,-0.249026526610661,-0.257474173924599,-0.15489597613695,0.416027115441736,0.623805199862002,0.869045390296898,0.662115351061025,-0.260343083198083,0.496770063379214,-0.139052410384133
"13",13,-0.0102984188837476,0.642108808123063,0.300538959714581,-0.269790056081235,0.095801459014744,-0.616958866425003,0.047460630787796,0.729062354900007,-0.378019726040716,-0.436278126927011,-0.733817436114943,-0.0207444873497513,0.0759586065346237,0.0275044656994896,0.30258799582459,0.477833553566922,0.0557477328683245,-0.444612905207756,-0.370664732052918
"14",14,0.0860255068347317,0.710701397514847,0.364446339424596,-0.187234236870495,-0.429713450977953,-0.602109554198436,-0.0864268005645577,0.66235537449731,-0.223217145984752,-0.478811659951435,-0.962355646674911,0.222459718118719,0.22849802598235,0.113732109246055,0.285656852487125,0.61189685140905,-0.24613735175477,-0.945784475246299,-0.464750508552512
"15",15,-0.251986578282186,0.395239879294297,-0.0897841588497755,-0.506695861519572,-0.114722525397112,-0.695605394296339,-0.140247461204337,0.410367551760806,-0.552197850812669,-0.465130522214539,-0.779042193320933,-0.177276471938758,-0.144484781870092,-0.199163672562295,-0.0144385515282594,0.173236136063841,-0.438602482990084,-0.537200676495385,-0.373940657618946
"16",16,-0.0207335095234186,0.681571574121119,0.179422245773168,-0.41307570208885,0.198516873111438,-0.646897004296063,0.270265897359561,0.699931289676009,-0.224252724632238,-0.39366943677053,-0.529355511850375,-0.16069307408876,0.129045322686158,0.162153172820278,0.321791221987844,0.392666432466563,0.0149538767236153,-0.0511045533307247,-0.307045794750741
"17",17,-0.237168802961284,0.31763005554391,-0.18756277942974,-0.480941539196413,0.0873779006124722,-0.667478658525834,0.216311961200548,0.264208849531395,-0.557601351081935,-0.411855434205831,-0.607038817904701,0.199297586375714,0.101743610523786,-0.258955039476154,0.11280760888029,0.0976723083825335,0.183780896540596,-0.168714772317438,-0.215007305869635
"18",18,-0.147896824117622,0.260447523967856,-0.251118594171536,-0.57562654567272,0.0784870074105814,-0.669006617989889,0.347147105477522,0.520530623115137,-0.306794424498167,-0.4113096286379,-0.616752287485172,0.00307751251205485,0.253975345922105,-0.0916338253780866,0.0288709047036424,0.226091932639555,0.197161147109666,-0.150550698027197,-0.18203367120955
"19",19,0.25956825881983,1.26663192201392,0.722966114050742,-0.147575751358614,0.637746657124326,-0.419000262452171,0.518665332467513,1.70037893923043,-0.16059158465388,-0.240327725674317,-0.241849356014706,-0.205082754707897,0.249165799858441,0.697007803269569,0.81556157657219,0.703211026973733,-0.19134800432681,-0.247848994642548,-0.190070487927598
"20",20,0.333159980668938,1.45962644810685,0.794532061231161,-0.07788347668293,0.0193064362716464,-0.40174943548196,0.345586592477005,1.42894883946473,0.0610982914208199,-0.288844373919341,-0.334281810366974,0.342760927241667,0.285441151020887,0.794532185337016,0.604782425345129,0.643200513017667,-0.219212067684901,-0.422583719190634,-0.283916071649331
"21",21,0.470739737954054,1.46046513199761,0.825811200086163,-0.082343903018683,0.268283232172728,-0.371534551778315,0.217247040655309,1.73891729070053,-0.0192463863476924,-0.292337816500716,-0.408727130204148,0.95785918065798,0.190482948136242,0.564169499037214,0.843293928297117,0.880307134951097,0.0920970836693998,-0.212550035474478,-0.179965838958894
"22",22,0.488094425593038,1.16020452707042,0.684462090363223,-0.287114523173846,0.230869059953458,-0.445365134768747,0.35969802505459,1.72236621724402,0.239259626974788,-0.272634351682124,-0.388833069475588,-0.0550213296138044,0.331760735469295,0.728207665291504,0.782500767151886,0.891044166127816,-0.0663924574703062,-0.287868951318638,-0.252156337255063
"23",23,0.188076817103075,1.13430392199063,0.591317609909116,-0.232041656996814,0.263575501976913,-0.527824870907148,0.529311867544819,1.36903657460326,-0.327950701360367,-0.313624355856872,-0.505976838025845,-0.48824748871589,0.332796824228182,0.613788026283634,0.530114436960937,0.69487571537644,0.828604863059083,-0.959490495890071,-0.367060221007928
"24",24,0.363430169270065,0.920105769038402,0.501979806752907,-0.338421942587002,-0.00209740590035606,-0.550155539008186,0.319968885106706,1.60073538753739,-0.18546621864064,-0.309209606513074,-0.365121408367443,0.499594288455806,0.304824525960953,0.581765600601586,0.698637945195407,0.647381777226062,-0.316635975636343,-0.393999644453253,-0.247419545531608
"25",25,-0.0288694016507614,0.930052118037341,0.276057214208185,-0.38193824078438,0.0865101332202212,-0.623652446565477,0.158500401298293,0.723915074612981,-0.484737310617324,-0.401373466394112,-0.615757217073639,0.80298396601785,0.0411614194199594,0.113783348197583,0.199320371845159,0.443456409609462,-0.150097138817836,-0.674701124888906,-0.317795808243307
"26",26,0.105787289330103,0.979287029433482,0.465567184961322,-0.266763351772328,-0.572928803660537,-0.582782942609952,0.0335789952977328,0.730795570252091,-0.245641552854586,-0.427829869242845,-0.646019400744228,0.534762748305221,-0.306958673493773,0.0743690243654331,0.248104638275729,0.493575047389359,-0.44803106146707,-0.958610770985812,-0.35878433768458
"27",27,-0.000660440240588245,0.842168578913717,0.25025772270264,-0.402124905297283,0.655248898635843,-0.581796029960741,0.676083730116831,0.935640115094224,-0.357503299321245,-0.305287294104743,-0.33755475988072,0.657077107988007,0.35073676883258,0.505721654923664,0.24450147255919,0.326536019464917,0.113677719643168,-0.580174186350042,-0.304911961431025
"28",28,-0.00154898080553102,0.707734147034716,0.164831187238557,-0.406747466855845,-0.161071643284444,-0.599056634475413,0.239461166805749,0.63798374092288,-0.206254676095748,-0.40304819727251,-0.462516424322516,0.355835288658354,-0.0535086654891121,0.0931845331835528,0.278205243367909,0.249313438596015,-0.139044625713115,-0.709192359025773,-0.351230171780093
"29",29,0.164412894514808,1.53219840741385,0.863951991950595,-0.0403562007952512,0.658607662276054,-0.328371721082969,0.590070834919493,1.41119569097511,-0.107572814328482,-0.249946499050561,-0.186904619993439,0.43659268940791,0.236139078720243,0.838701505322931,0.671284786537178,0.581276144727818,-0.498824319415843,-0.00783360075630887,-0.194611595182773
"30",30,0.275268364307184,1.62140104157246,0.793421338913722,-0.0168669547814821,0.0445358029744802,-0.315462972505167,0.348906039647398,1.0364092504624,0.0547265664883247,-0.320065376147274,-0.287153408997411,-0.791575274275692,0.221027501359255,0.834172746886201,0.372683474674396,0.487279698472249,-0.654767706302861,-0.775907916796456,-0.323275001406362
"31",31,-0.0255296247455449,1.05127228845412,0.390884840455631,-0.293599676755242,0.671628354250724,-0.471819226357592,0.693424212655638,0.901979087736545,-0.262902733405651,-0.279511240205727,0.00836897410437136,-0.145513703608302,0.0178389058094291,0.164106762972518,0.685529558409227,0.236801004679155,-0.156490077812746,0.324210128296668,-0.111359947548888
"32",32,0.0372875479351817,0.983235495445476,0.432327993730882,-0.267115936091066,0.562842757405806,-0.447959123167883,0.776934380814365,0.913879835280124,-0.0153396024943384,-0.294047313408758,-0.0574676873607484,-0.303961690322594,0.308467458339599,0.468694577515756,0.710992285104412,0.20664497074402,-0.337630830901914,0.177759412262638,-0.160495263710644
"33",33,0.220243865096687,1.14210749634234,0.7182603644063,-0.0483673466482811,0.572234157109821,-0.27852307685008,0.484405170145982,0.76105043899875,-0.255353826877713,-0.332481628547997,-0.187496576160197,0.249549787474124,0.0358062016040013,0.410439627586974,0.226926145852761,0.217024118800315,-0.163010499680924,-0.0985405626667968,-0.184160931566746
"34",34,0.188023093106499,1.17968983452782,0.473583160785781,-0.161331225487151,0.584789579785448,-0.331796461077366,0.529800279241817,0.546248573199929,-0.0497769261454406,-0.331458458521691,-0.122659984195971,0.498550057221731,0.326226493079174,0.569642346017928,0.29383725416537,0.220130721589558,-0.360834251471065,-0.324664210870197,-0.295631934262484
"35",35,0.216557414378187,0.29685692404336,0.426155039017201,0.222463990739159,-1.99148225336767,-0.353251914728544,-0.948427396332482,-0.590513863927445,0.177322495932735,-0.510098086869784,-0.700481489961646,0.64538828813483,-0.995421124975225,-0.398036020180211,-0.747982368123934,0.607628201757085,-1.47765216801437,-1.19098429991734,-0.439487084983455
"36",36,0.181602232141115,0.267009939556808,0.442150648216166,0.150211396870921,-1.82083585108612,-0.370355157149643,-0.785510806768915,-0.528159811222923,0.264280214768174,-0.45629981393652,-0.480096172092038,0.200190688732747,-0.849444354225645,-0.185306715276346,-0.75238289065186,0.71105339544663,-1.20715765931119,-1.05885279127566,-0.466101568433736
"37",37,0.644164971955094,2.51988569636183,1.49763637561795,0.706279007411991,-1.98360012352863,-0.118622766151238,-0.978740907462244,0.13510363227565,0.341061681010808,-0.450910818366744,-0.891335967869477,1.35623508408942,-0.564370919535891,0.0269354214018658,-0.0603738557194261,0.836080857734266,-0.965492778573762,-0.434364162909271,-0.330196605823679
"38",38,0.751545404987311,2.17546285177734,1.52215340897165,0.571726637270831,-1.84123420554014,-0.106607984497672,-0.663659825705902,0.242225886496046,0.365144950228595,-0.407691223572709,-0.776836335816042,1.39922640508787,-0.0193214389607518,0.346081028296789,-0.270898427545487,0.925989711107068,-0.648844087930977,-1.0609943499784,-0.365536320762281
"39",39,0.154525419562365,1.42570826435063,0.920463335561273,0.0370797159827215,-0.875582808409565,-0.34543862731405,-0.241197214890403,0.721228407684691,0.0427671205127543,-0.374498525938869,-0.634523211989813,0.265685499727228,-0.281043950526736,0.316009671652435,0.0432389571689328,0.582804767431846,-0.85017468076381,-0.388150518850024,-0.297587982452731
"40",40,0.433542712080486,1.45789697829407,1.01919298580114,-0.0149117410588102,-0.422639850027381,-0.347515349928966,0.193811847282613,0.950556697498071,0.282934798732146,-0.289627971849738,-0.455141879487172,0.755668791017339,0.206175731298661,0.864505631855335,0.235926214746781,0.697322494733506,-0.227684953650651,-0.412368623689438,-0.288330051011854
"41",41,-0.211986938168074,0.0894708656010643,0.673587808179142,0.274608161524742,-1.42808976887586,-0.204166939377806,-0.710223046327966,-0.198213447695862,-0.354970130749325,-0.530866111153926,-0.536024772397276,-0.169550656070026,-0.870428822840456,-0.59754774934025,-0.891215611978302,-0.0160539334984328,-1.38634072428102,-0.566081873585922,-0.488254036205922
"42",42,-0.152854540017683,0.453192914929934,0.573556414976627,0.0546445160000196,-0.700012212643925,-0.205478193635566,-0.151741304356345,0.176669007292005,-0.254741432055301,-0.441217406200852,-0.378220063483788,-0.16220031725728,-0.427598628259805,0.0498532367543203,-0.631029743193894,0.146317743000125,-1.18934506721286,-0.432415389110413,-0.553695433872345
"43",43,0.367408637808646,-0.121885565836289,0.484295880847969,0.0137772009509301,-0.608649045213551,0.0621853099493384,-0.296974678153816,0.254465971095789,0.277009154262166,-0.303561506659632,0.212898140027857,-0.726141713108046,-0.0910677999088894,-0.0923401984747646,0.0772608658644705,0.670576229544816,-0.837937941894524,0.0219923106851928,-0.137327174571561
"44",44,0.660657242612541,-0.00371477241773629,0.614285567880116,0.230557642196238,-0.352275766282856,0.33789714443421,-0.140845989008578,0.403531623719313,0.377077974812347,-0.162623921062791,0.565773480772434,0.486723328519078,0.25873529521654,0.264779812386941,0.186577695226296,0.844205495951144,-0.939118370674776,0.118555328408922,-0.0624829451091745
"45",45,0.212595461830823,0.42221772725675,0.543602651527518,-0.222525853595834,-0.0818289768320168,-0.445698758576081,0.0214245662642145,0.543340137131463,0.221864136721656,-0.307008513314063,-0.0110377406610086,-0.211621559224595,-0.194058706753792,-0.000386463297740554,0.3775745987901,0.618187668407463,-0.555874842414416,1.04716976524784,-0.153228807563082
"46",46,0.280795579933567,0.617230744209303,0.888382367615024,0.116565596145475,0.0178889628560637,-0.311143839064688,0.226089682292713,0.472546026876094,0.17877301216713,-0.304552392629288,-0.0841121305453098,0.564368475320134,0.0829490163062565,0.299598856797705,0.135545266815062,0.560099535362177,-0.196008318953503,0.420457908062262,-0.161860117133131
"47",47,0.324956583656809,1.230654919805,0.997224859985982,0.141920104981996,0.519613565615809,-0.163307552127201,0.276110374058552,0.857751359694708,0.353598692599605,-0.259545405123899,0.103091739354973,0.3268548514405,0.318105836288037,0.180424254716352,0.688883218076209,0.463372694623811,0.0915859906544922,1.29721112447778,-0.0390591733301369
"48",48,0.22383470669649,0.491536953414709,0.60616424979035,-0.259936151937594,0.460735456296246,-0.228441373052845,0.274270905547665,0.517762396937355,0.288856223631947,-0.276596839414438,0.26005446759094,0.0885196372984099,0.291365581707544,0.167985960066759,0.505394369267084,0.380351152257463,0.281033044681009,1.20278206712972,0.0474116536431105
"49",49,0.516854125968576,0.252698430411475,0.442636121787354,-0.00187238168471346,-1.15948037022344,-0.252359512924588,-0.653036441516323,0.476493446654414,0.618803705031993,-0.356138464562014,-0.311724117674326,0.179034702125308,-0.487773688810917,0.133032275557579,0.368446744160591,0.9181321055761,-1.23712843689331,-0.311547863034115,-0.303403396680642
"50",50,0.61798059713838,0.28421725380848,0.676818969992113,0.414131391051236,-1.16625845999358,-0.183550456550532,-0.448742904675841,0.404424710265266,0.62039832082585,-0.334539983186894,-0.28765512839091,0.30652507980773,-0.446517948745795,0.299676706952189,0.269984363503347,0.917140400618128,-1.21572687272626,-0.113111090654774,-0.237219981694144
"51",51,0.231719330878168,1.4619307215317,0.731466628935087,-0.0418811960340261,1.02266760003432,-0.400397368103817,0.771096665701463,1.28945667754375,-0.529453292914575,-0.213052555399129,-0.0519493928160347,0.475447334789869,0.395348336431694,0.769803510959616,0.877416930250504,0.454614249471509,-0.0817230817570393,0.608509349419646,-0.062734211242467
"52",52,0.322426671971705,1.15047541015334,0.636446567557492,-0.327573426156952,0.929042325036905,-0.50386994775344,0.8860256065749,1.26354599671413,0.0545618162124421,-0.224053880081039,-0.0115378534421474,-0.264616032368507,0.48500702849486,0.933241335318605,1.01470269549299,0.383937715780283,-0.239255718259457,0.48889807208627,-0.0350338501051486
"53",53,-0.259355446955492,0.384400691758283,-0.134468490555534,-0.302167790045373,0.315918549844943,-0.577234452633945,0.351581589866445,0.457363250289593,-0.640144868393563,-0.365042196975323,-0.368894015449937,-0.141673243451957,0.0755259227112756,-0.468587320139578,0.104217651727087,0.12519484207758,0.798394579662153,0.229849445093105,-0.020558920838476
"54",54,-0.239134346758878,-0.0401680582628563,-0.102640433602413,-0.426122788924553,0.213995551468244,-0.610040396632211,0.566730770516954,0.56272835435008,-0.55420853455363,-0.370293249840054,-0.282614046416656,0.0181009034093864,0.136554026329415,-0.293490635474228,0.031697898996364,0.0967432510646781,0.333464026696761,0.437188135763485,-0.00824207074916318
"55",55,-0.375362131495071,0.352041426497818,-0.267881819441215,-0.232972389678195,-0.346799820803334,-0.509650514757495,-0.215371929499689,-0.140973091760984,-0.909377664409264,-0.535674469603011,-1.22140556923332,0.0332135576929408,-0.257907046905158,-0.561697968540982,-0.526042603623829,-0.0591341667592962,1.12306659866272,-1.55225578619318,-0.353661196630632
"56",56,-0.0882860358716735,0.23284874814769,-0.160011510480494,-0.533872856091228,0.151568395938953,-0.593407390745744,0.32860527961357,0.629529592097054,-0.387532576094874,-0.411398373526714,-0.909261629962081,-0.575690961963446,0.463698789378552,0.175669134279191,-0.163021159751417,0.290995370152218,-0.0592615617418126,-0.748162689044953,-0.264301009419913
"57",57,-0.197751290832235,0.750654593721258,0.0754957063419046,-0.373923512767604,-0.180504742090596,-0.583153154801298,0.00763188494268381,0.517203061653948,-0.693271374611749,-0.420516248895423,-0.572971559296745,0.0113898381598704,-0.197390327064721,-0.268976122557068,0.00210125836003307,0.0301283359954907,0.507324914392748,-0.536376052440601,-0.204724621633496
"58",58,-0.183163508874205,0.798563450963849,0.326831314040547,-0.421209083454353,-0.0861002480136201,-0.579989899690004,0.422613666485042,0.628049850965886,-0.46256321537794,-0.369274203484419,-0.466778205019973,0.232316851777392,0.0450741049351553,0.15548138541918,0.135486428921699,0.0512285495889612,0.327583680499579,-0.28776879669,-0.0963681188726815
"59",59,0.188417312930903,1.24259811313295,0.398027729691549,-0.0825792576004503,0.131839472125505,-0.452872728394711,0.477225176070734,0.457503370908412,-0.895288879658882,-0.376167420654901,-0.478884399111929,0.923116700515574,0.175901061363735,0.520134773542428,-0.377955566709868,0.18007269895407,0.191826718290841,-1.04117229497607,-0.284674317687423
"60",60,0.0173354896325402,1.04362982558385,0.480349083331442,-0.316748643532382,-0.288216089894981,-0.542895274443891,0.0894102520746803,0.0710500345300361,-0.516641210460368,-0.407624699923894,-0.595156249980376,0.200302754025311,0.25683619292895,0.335550299038015,-0.357677045350052,0.122131268404559,-0.145863241962376,-1.46380578657431,-0.26345895840738
"61",61,-0.558592678874686,-0.00984825339424904,-0.612597211380182,-0.618124960037516,-0.631038639388133,-0.669097843037785,-0.332341256150275,0.133707507266858,-0.9391885470445,-0.52566253101002,-1.10269978965368,0.388009795813029,-0.434627878539091,-0.579231960417058,-0.766737042178261,-0.253387419036983,0.93336841296111,-0.726288947359155,-0.226365017527679
"62",62,-0.464353345169053,0.166671856170054,-0.245429936729027,-0.522214935309105,-0.345562561219108,-0.599856739762988,0.0528409708232968,0.343177772463475,-0.837572731431434,-0.466817874735084,-0.928819550770518,-0.150447647216842,-0.0923572507961505,-0.327679193755114,-0.521682321403409,-0.162399050028452,1.15677604071113,-0.589697275684585,-0.215060311631356
"63",63,-0.27629650944379,0.619829481664297,-0.230826994833099,-0.594671994314408,-0.380309092902969,-0.454647457542808,0.0385055971027181,0.218580897520153,-0.84085730588248,-0.353796576204076,-0.255719938171895,0.286727778211898,-0.358469786667039,-0.056017095219693,-0.0438542081994878,-0.548592688476893,0.702661264945296,-0.210024443328088,0.0337682017795767
"64",64,-0.274985779072097,0.742374261720644,-0.245519986609454,-0.484996600291009,-0.287482344949557,-0.47988225353344,0.069186913510881,0.0807023013252831,-0.584456365536342,-0.359292659554224,-0.306420711848781,0.0437877030378708,-0.0563366939442463,-0.00944784085773921,0.00779983797356087,-0.577338926647734,0.510223188113274,-0.582748451153443,0.0199195752142889
"65",65,-0.681628769967893,0.222047791464677,-0.677606612724962,-0.735215411611468,-0.871325137110306,-0.50155132203556,-0.424775758073484,-0.134263438878066,-0.901670992922046,-0.45569849110923,-0.537548817292111,-0.371095721783218,-0.770600596755294,-0.691657983622907,-0.538847323988082,-0.832835601656627,0.829231719960226,-0.441352192381883,-0.0802954111673129
"66",66,-0.678667634444046,0.135179557944747,-0.669860884554279,-0.78790211886857,-0.666610022507276,-0.533744047098717,0.0397827431630664,-0.148866369140735,-0.634205445753782,-0.423729113481991,-0.452645343631574,-0.548047402191115,-0.41672893446594,-0.386125877058374,-0.403240159142716,-0.845632609626288,0.644698719003885,-0.535023991587927,-0.060848566087127
"67",67,-0.866822317515036,-0.363020529053785,-1.01013956220412,-0.895529073946432,-1.56051594114881,-0.534725465783484,-1.16487505954305,-0.514072842498974,-1.11375331302536,-0.539396574716311,-1.08353733751247,-0.255292315038122,-1.35937064463478,-1.15040603046427,-1.08644530553423,-1.10518006501186,0.528801975704319,-1.13339296512299,-0.317576096416837
"68",68,-0.803226782003514,-0.158340486599459,-0.919233023443572,-0.888079563956159,-0.779531134156226,-0.562401126154535,-0.250838862238485,-0.106708703056753,-0.742963361611062,-0.438206003441118,-0.706139976640195,-0.0464120528848309,-0.514722343029973,-0.433030116096126,-0.656365190669626,-0.987451870974533,1.04221918838328,-0.371475323559722,-0.115622230433522
"69",69,-0.751349968289554,-0.376192282233129,-1.05547655012801,-0.867435863778101,-0.46170101929632,-0.607289338394363,-0.210242166433759,-0.293810057454584,-0.925320286158403,-0.452721114377166,-0.82758604869005,-0.214131887882239,-0.459984644974931,-0.369056654194939,-0.621503856719973,-0.951601702091863,0.615640546243432,-0.569908300132967,-0.081987467901319
"70",70,-0.701026255035301,-0.531214496621215,-1.01493485927521,-0.828232992145163,-0.413423278151126,-0.602436487081482,0.0750643237845738,-0.113943859132911,-0.80086959409901,-0.43814208211639,-0.679357574111603,-0.28160230098892,-0.220663357577747,-0.455606642621411,-0.657455016647932,-0.954390686490102,0.653439759229497,-0.50304254415523,-0.0203343533494941
"71",71,0.27774917086725,0.412092104389172,0.291950339711043,-0.19132029939025,-0.591653951549151,-0.355333804368614,-0.337762211463754,0.504898297150919,-0.614678696681467,-0.263677790892475,-0.25930788768804,-0.0184723969173857,-0.702480961293184,-0.0277461350950137,0.191008369978449,-0.083358050165305,-0.0413303125870499,-1.15940068887286,-0.227142157866583
"72",72,0.167674191160777,0.387537122413326,0.374899545584661,-0.0777908122782264,-0.504563176083198,-0.381662669399151,-0.377968930853801,0.352187529068963,-0.279041171074108,-0.246155945311751,-0.337902727854897,-0.288009929038752,-0.314242817507043,0.0252766081862823,0.35565531585301,0.042550154393896,0.36105912750535,-1.14712208463671,-0.170906729101611
"73",73,-0.194679612406115,-0.162730117048774,-0.377486947549555,-0.68476506821419,-0.695446443207831,-0.538744853792837,-0.698220021693546,0.190570452911833,-0.702076815772284,-0.298351185294972,-0.696533561710336,-0.541852506745036,-0.907661048993701,-0.136540458605336,-0.261823832176916,-0.483575120616035,0.218917610353122,-0.979581360342422,-0.449694654111734
"74",74,-0.233992802369455,-0.336611564279884,-0.345931189807012,-0.621636631566949,-0.131330198272757,-0.614102996695869,-0.0241144385770738,0.407159658160596,-0.255357579461252,-0.236154648552663,-0.455368887583614,-0.843894746356927,-0.339153357866893,0.283468215000122,0.0760203086624397,-0.35957287029106,0.27410824644047,-0.342522384384354,-0.352553564387933
"75",75,0.00814346690180594,-0.119604179113765,0.027748822017955,-0.409079250288533,0.344827029334701,-0.58080015334703,0.183376742876486,0.76015726541612,-0.435456917995786,-0.121972394282086,-0.190896186678487,-0.250749233588409,-0.288203069471269,0.498278224190512,0.493653133912095,-0.0772579509481813,0.147671355815304,0.49687470677662,-0.163651543617985
"76",76,0.121362349722124,0.147179227422948,0.665916482684875,-0.225688429405201,0.0446911255172941,-0.525222297019428,0.151705576277578,0.767912041761603,-0.0230764662836448,-0.138046790551959,-0.225896962918572,0.50029312854283,-0.335799339801877,0.355773732462328,0.658094982942767,0.128600495956891,0.213226718006875,0.915316417661132,-0.166554269612246
"77",77,-0.334040281937897,-0.793809470590102,-0.672689127939289,-0.64072028850806,0.265474677410355,-0.760410595763101,0.0136430492135344,0.515635870411555,-0.603105294936023,-0.249117497899019,-0.599133764865651,0.30669898453219,-0.181038222958543,0.252541299477444,0.00397430194178191,-0.417728912752071,-0.190474267494255,0.0533603296075429,-0.24249662998363
"78",78,-0.239507671085823,-0.822020799710489,-0.602617550898474,-0.886926675068381,0.149379706541127,-0.792041834658735,0.138765916513943,0.486010120290927,-0.71135767248609,-0.286869825518422,-0.788291487648611,-0.033717370634891,-0.21712279470155,0.432126810605983,-0.204283110017961,-0.345335632211925,-0.540928753179191,-0.38766034079603,-0.373729129122569
"79",79,-0.0967036210057067,-0.190476733800036,-0.386205039795694,-0.493167532440451,-0.376269822603002,-0.602360776310252,-0.627068678838814,0.212895272876857,-0.734003983011112,-0.361602671505004,-1.06615047293953,-0.515800268434523,-0.527432516949874,0.0502024657444682,-0.18456596901193,-0.19689364602408,0.195376041256365,-0.610052933720454,-0.331242742238221
"80",80,-0.213798448966131,-0.622779648238905,-0.574587214819169,-0.712660046855572,-0.174373767489969,-0.679621326566669,-0.264584380311265,0.304773119605029,-0.765452938208284,-0.346105045800046,-1.01141269186962,-0.257499646447329,-0.244438825517328,0.323371686085793,-0.358803394427001,-0.293656955135924,-0.160276682168974,-0.749872002329815,-0.315590169598368
"81",81,-0.513584577644865,-0.0397092869784591,-0.425386508376953,-0.173110874379474,-2.3313783720641,-0.602234486461335,-2.00459000468514,-0.778355783584171,-1.18439482417863,-0.603131822810737,-1.69587652700693,-0.0177513198918812,-1.98557090731241,-1.31775778761104,-1.24063244604697,-0.530499325330554,-0.708752257409982,-2.54471081347147,-0.828500739810553
"82",82,-0.409979005263419,0.364482770698496,0.0566182582072053,-0.0402778786058288,-0.959410204763801,-0.587860875853842,-1.10820850183155,-0.195132996837674,-0.734258273225097,-0.364414330077617,-1.42045087639873,1.00969002451026,-0.700377919469899,0.290954694975877,-1.06714447516281,-0.318791934591745,-0.662740715847542,-2.23385191646241,-0.754110212313925
"83",83,-0.393699498165767,-0.377537218470721,-0.646918881625788,-1.11335192515518,0.37564466950947,-0.884985549051951,0.0422247702114608,0.569183343225615,-0.621024980842801,-0.261044159831542,-0.524420351141977,0.392114635339277,-0.32974196825104,0.340811438836882,0.00541156515214465,-0.518792725258038,-0.229682639712738,0.406243705034861,-0.261091536387836
"84",84,-0.313296413613551,-0.344703948793589,-0.362245715397491,-0.532959785860517,0.190212394737684,-0.7421829359213,0.153623514550959,0.37218774745441,-0.717787301559803,-0.285294940504232,-0.483773901319013,-0.279088470147386,-0.429171852831463,0.319484600134022,-0.150692678368319,-0.562306503797226,-0.332408277292329,0.208678941921451,-0.252667622355253
"85",85,-0.289204740427052,-0.0683051093032627,-0.283659084777185,-0.548288196946888,-0.440359315456325,-0.721798532308668,-0.849392528068063,0.0612597883827415,-0.813859500768893,-0.375645686995439,-1.04661700434988,0.0877692614289103,-0.742656165834272,0.128351976355662,-0.203704828759105,-0.331446425738753,-0.336010988468616,-0.733212193745044,-0.410434693491278
"86",86,-0.270185278975678,-0.317048377585809,-0.214307572833366,-0.483806900257528,0.0946014424945037,-0.729227434569097,-0.198955789362005,0.237125349966911,-0.666728771870378,-0.306297986217478,-0.949604611863265,0.57227127918485,-0.462760259327839,0.403669798055475,-0.11485155122543,-0.271538029645304,-0.195869375467522,-0.367473340804007,-0.456672923324807
"87",87,0.778520963562664,1.05326218558088,0.713791377380488,0.0676789820608414,0.72146848069953,-0.146865318192539,0.117298942913129,1.4905012141481,0.0680757756434532,-0.033428466479505,0.0377552061797356,-0.492151022248798,0.116324523034252,0.798968728655451,1.44218816943037,0.356694858602915,0.673456414536338,0.44949505938815,-0.0276166428097118
"88",88,0.660321818642923,0.595369284999227,0.776389329577006,0.0860315159634264,0.748135645688486,-0.167788257488084,0.268861182760109,1.25353917870102,0.42008305555603,-0.0175993419318171,0.105951729424994,0.221972652378715,0.168674372893936,1.04965511493985,1.54829499277581,0.291563435030312,0.586433736130908,0.577952962769609,0.0119810296067962
"89",89,0.759888338816563,0.962367210045794,0.667455403533418,0.254838494866324,0.0885285996687169,-0.266351667394962,-0.0138103170660477,1.50477645154439,-0.281452739907049,-0.100644438548601,-0.172542250696972,0.582339331845395,-0.329497466023462,0.604372253159729,1.1381216893163,0.481248399672469,0.480853438014143,-0.0389440952546384,-0.144079774449376
"90",90,0.659342154869325,0.631740905494106,0.734638321105584,0.309644291107454,0.332208016390626,-0.373159879130175,0.00167196241381691,1.31295993002183,0.155011583416286,-0.058416485537279,-0.133527909768221,0.258008859906352,-0.118986776770567,0.595058766814058,1.20904938058953,0.558929030175781,0.198844404375289,-0.111447601098818,-0.131715013768296
"91",91,0.395039425833059,0.546396939287206,0.350123666402739,-0.00849032851227563,-1.00627606678396,-0.469572771122846,-0.69897896336511,0.795239150635799,-0.599908017475852,-0.23942745200515,-0.442180898772345,0.939549965528961,-1.05902069659706,-0.271819678182679,0.367811443190663,0.344796215934408,0.10063637818185,-0.738935287171994,-0.284784016440925
