"","region","5HT1a","5HT1b","5HT2a","5HT4","5HT6","5HTT","A4B2","CB1","D1","D2","DAT","GABAa.bz","H3","M1","mGluR5","MOR","NET","NMDA","VAChT"
"43",93,0.067655312736153,-0.050452002060979,-0.0285611462183071,0.00427560172059599,-0.39846125960216,0.088013912801286,0.14514478373138,0.41448070314345,-0.488446331945544,-0.033732472423272,-0.038566537289407,-0.372116836024216,-0.579639664858861,-0.358945551342187,-0.043207682312292,-0.117522800477143,0.0098726615380598,-0.23730572749946,-0.0528515784926
"44",95,-0.050111801925205,-0.335570914497452,-0.409390935912651,-0.446076230134364,-0.145792026147295,-0.091525551091334,0.364681955793821,0.471714327133983,-0.565749739597114,0.032280393898666,-0.071728056827597,-1.65182037862537,-0.432777904196986,-0.0235891846877228,0.181201848327203,0.01644388590052,-0.190975092049057,0.478317635984717,-0.067236439519859
"45",97,-0.018408997894383,0.312913348314634,-0.329061642364607,-0.166953128251828,-1.26328537192854,-0.00753338619478905,-0.763741103753446,-0.236078902169958,-0.613970946169966,-0.134665081351879,-0.346993150838123,0.360931958415035,-0.885552885651808,-1.0089704262555,-0.534469336755114,-0.062026021904369,-0.240768952712991,-0.647606468011607,-0.067918386656727
"46",99,0.148232430803851,0.213241994450521,0.162714042156085,0.387320931686316,-0.20490372687424,0.137077300518179,-0.153937412935534,-0.100933278828015,-0.228429416712448,-0.034996014135552,-0.131296788258343,1.68197232121806,-0.269459049467822,-0.225173976586956,-0.263868116247771,-0.220195480916621,-0.127111378148932,-0.545842876860025,-0.029088802733637
"47",101,-0.021847885981807,-0.019630461275442,-0.00465118979093004,0.177802019515551,-0.425549972423782,0.06804412014033,-0.308039126679886,-0.082190007434059,-0.400816491461275,-0.073961616640919,-0.318489053361905,-0.582039338899596,-0.717592965048087,-0.788238906288984,-0.438637260696733,-0.197753817768274,-0.234800870028705,-0.489993132201068,-0.037992025449853
"48",103,-0.179307461769689,-0.044883112133713,-0.346849960894153,-0.146327183626693,-0.219260308206665,0.00426349907675205,-0.398497338585984,-0.0645651895156129,-0.46967767628198,-0.084741542274861,-0.371420320581379,0.534068420787877,-0.610572159185082,-0.757382430900593,-0.409631671944509,-0.167140082759528,-0.329671445413151,-0.766206633035366,-0.104823379117233
"49",105,-0.066644470797637,0.405495853555378,-0.029058085250659,0.252231005485007,0.180836079128957,0.0903822541768199,0.034439084570426,0.365430199629232,-0.35061848748027,0.010531558529644,-0.341946709813378,-0.972891828428856,-0.325325886302805,-0.344242828963965,-0.147249709833473,-0.0408490548886506,-0.0450635387203559,-0.109520140925557,0.00566932096918199
"50",107,-0.121994091722138,0.059375551037869,-0.41894715118571,-0.034472506287168,-0.971950521665528,-0.00976525879768209,-0.923877170567042,-0.255745591994931,-0.502610172205528,-0.120940065351284,-0.441778277469231,0.457612147433485,-0.966263650688802,-1.07604056871736,-0.541119795240553,-0.0483379273468726,-0.0683371206000565,-1.06699357088587,-0.075947542761592
"51",109,-0.0633370205937157,0.00736180012604898,0.056231831498777,0.152153584316065,-0.189943989052232,0.033642291986788,-0.22925822596735,0.067938745262358,-0.265564928560229,-0.033030254617068,-0.09131309080851,0.331519930229988,-0.248012264002219,-0.433868016519254,0.00375446715651401,-0.012756996804499,-0.091646022164751,-0.03491995319063,0.045386140529643
"52",111,-0.204283734706508,-0.024217238268341,-0.105509669656299,-0.069266994763739,0.161299286954744,0.016127376702843,-0.037707720118949,0.0899795753516229,-0.149961048729463,0.000942822296606,0.021015188176721,0.205447301581469,-0.155391665623088,-0.167512872307068,0.043475468780356,-0.097832070094908,-0.117449972123229,0.190513965450081,0.087312772342262
"53",113,-0.00420495731600701,0.119347314690085,0.0406408826778509,0.014617133232437,0.227847794359153,0.0165014829780801,-0.019171888395786,0.121903236549626,0.188859548516875,0.037232277340865,0.107948334313714,-0.313403975775982,0.082193344714423,-0.10551448801796,0.175991657336079,0.04306743146138,0.014444999774398,0.106447126692623,0.086072425777791
"54",115,-0.024306260633412,0.196979057617073,0.310843488566318,0.554669905747222,-0.088411553222856,0.043024343164911,-0.170264670985409,-0.137075511728631,0.121417223754391,-0.00502801261080202,-0.0366523646870635,-0.445451666717625,0.025176401128215,-0.176411975807674,0.083236381560821,0.022684894700974,-0.012783924520134,0.1625514989746,0.031430307562242
"55",117,-0.24998486565676,0.0711942180398791,-0.077403555372748,0.209613324437058,-0.41883043393006,0.180625580949854,-0.58891239741141,-0.07206316527715,-0.00878414447349996,-0.151775760721063,-0.562291636940384,0.664784962873511,-0.621149133283616,-0.57726316650518,-0.44440444299066,-0.03444304657236,-0.641269562758809,-0.0395701838233702,-0.07868012711655
"56",119,0.00631075657360003,0.018206082281764,-0.0971736995934986,-0.010997947327709,0.607183648749644,-0.024512996560641,0.305203442785253,0.0865766123424421,0.120112012315843,0.039730537871259,-0.0131732725745419,0.459534966181989,0.237626429709547,0.344413237466453,0.082824294304613,0.00308810684406002,-0.367094509442484,0.253073174504,0.079261997837547
"57",121,-0.168870318204408,0.020132103080745,-0.088346245668714,0.107845735392038,0.129834220948956,0.089793573032736,-0.011679807870522,-0.063447838622767,-0.066336443898239,-0.014323719065424,-0.297470690206062,0.365912401818541,-0.135523904362303,0.0612625167360635,-0.246882137417125,-0.0291341901625399,-0.181813215492586,-0.424411900144016,-0.026121403240982
"58",123,0.268761545636988,0.099475105276604,-0.194616180525082,-0.13289956622028,0.14435629214962,0.046801686902434,0.63388802346502,0.6015154258897,-0.066322402341226,0.063586665753595,-0.403440176945568,-0.056481115995308,-0.389648675463977,0.15382009190451,0.01329241101015,-0.0988418573644001,-0.500941478734845,0.75023949460031,0.010643577749547
"59",125,-0.158623430598101,-0.100390383455194,-0.14304607574832,0.044025690417959,0.264532989236225,-0.017148958854171,0.195816656074708,-0.0365076717773056,-0.189487503871358,0.02399617807445,-0.181752942093532,0.0390504551781311,0.064131942352445,-0.172701309340538,-0.189276624460989,0.0124682315404399,0.032085479419582,-0.234272564057036,0.00773576286433497
"60",127,-0.138386702759557,-0.111885968780073,0.097023671100123,0.267463993137427,-0.128939436146317,0.113190526200775,-0.0652898750023748,-0.102830037240184,-0.154309202586355,-0.058056894115998,-0.250081846003799,-0.102305416656662,-0.185803399217835,-0.412690515272814,-0.278051874911771,0.099006525737858,-0.368839415707386,-0.558534046780121,-0.040185356053226
"61",129,0.1537480641247,0.019875392956569,-0.00582290890958004,-0.0545234985038301,0.420298557937652,0.0498649512931371,0.224770934331295,0.192136923694456,0.098548683733106,0.103412988115213,0.071304457511535,0.61531588624098,0.279051819913517,-0.00589355031161698,0.130471244632674,0.01823120238748,-0.38289661532193,0.540202572797459,0.03702767663999
"62",131,-0.125992762097227,-0.398132926158088,-0.149195493827,0.061054965681412,0.335060096077212,0.014537573506202,0.096874618912741,-0.02680085502201,0.066145379927959,0.054312501474273,0.0190980415808779,0.218486076642981,0.171953395791021,-0.06811840252068,-0.197767616814184,0.04230713775881,-0.273693252742489,-0.044267629206741,-0.040392653760319
"63",133,-0.0438010258685046,-0.049987592919343,-0.222939699902896,-0.218977628312557,0.505154147279983,-0.046187206361344,0.294376454368372,0.097261421567409,-0.143811349758473,0.044135821708618,-0.087965757972017,-0.734165310618381,0.014104566832655,-0.029089964367447,0.022017996795736,-0.059253134047552,-0.247009058688065,0.279654665462796,0.052273721961824
"64",135,0.166524743392549,0.181988652997139,0.109909690096594,0.109893027684828,0.620957818353783,0.022122735963519,0.444319303758371,0.377295071709154,-0.20113726572913,0.09432907539332,-0.137299252443806,-0.27805259762548,0.176008489322804,0.304120698321971,0.223636688300761,-0.030341336027209,-0.478677437346159,0.26594510900324,0.101824563617466
"65",137,-0.321160056686949,-0.469171547836012,-0.840218094779113,-0.675785987859568,0.00139631340523194,-0.235911866734769,-0.0337849770680308,0.102289607118205,-0.462489217603304,-0.029933630340005,-0.32108129056433,-0.24817730487231,-0.234146182329915,-0.382039762707616,-0.264759030441702,-0.055930167774476,-0.198590149286767,-0.462179814700544,-0.061842374452277
"66",139,-0.158229902675382,-0.115965426457677,-0.252811395620211,-0.096901586397805,0.267080651632874,-0.000361548328652983,0.085106821657815,0.1601319096845,-0.286082839165754,-0.014986259216515,-0.279766575991267,0.496634136015875,-0.167467619847873,-0.411850723818486,-0.261183313891909,-0.0845108440646647,-0.274741624839054,-0.322175687334627,-0.043734072468673
"67",141,-0.180984061029008,0.318406889791699,0.13115565400059,0.185841929064776,-0.017353397346842,0.17386844914358,-0.00592037106372098,0.120635500900227,-0.213423437020856,-0.0935879016432998,-0.368438677416506,0.578867684287174,-0.357279588173055,-0.449358327158827,-0.260037290829883,-0.0764754116077523,-0.310726979211579,-0.373884878548908,-0.094669902947529
"68",143,-0.172319706337084,-0.0849167632656485,-0.187644419425476,0.062707495556215,0.134315610123768,-0.043217304495517,0.210356511595534,0.186706335578725,-0.197380684404367,-0.015171649741211,-0.366745648311022,-0.380638326977491,-0.250799042392276,-0.167133627257627,-0.24190031754463,-0.120530753531216,-0.414515592551647,0.056564528827879,-0.029245120914579
"69",145,-0.0198512036413561,0.0443530801960299,-0.121160202266962,0.012780630412559,0.296205717572765,0.0165418469822221,0.12490992946748,-0.158281103153249,0.0071702890772363,0.072421529389462,0.12913967534637,-0.53072168963328,-0.186278524747177,0.059946407561089,-0.161992777555098,0.087497838694904,-0.174334808196906,-0.228890725871973,-0.012505705095266
"70",147,-0.24011350172732,0.339453985967368,-0.00100172570578499,0.211350125233578,0.181516314732368,0.07534484307051,-0.0994527934433057,0.0842125080796811,-0.0456761734549129,-0.0537003194504377,-0.229837776443384,-0.463824779647299,0.0676397828843499,-0.292337299376348,-0.016536081444231,-0.017651446331535,0.208466094503903,0.200393268323578,0.0071968322949487
"71",149,-0.168469992459265,-0.094259482105074,0.199591705281284,0.050882421422886,-0.0938190567250139,0.0988623047484942,-0.180703365786472,0.01650224266914,0.077545541559868,-0.0122539428814309,0.033663612397629,-0.025816865517673,-0.602695820804021,-0.642880336637322,0.07367721576089,0.122119291872051,0.155281913499447,0.168688402370216,-0.0380855258794623
"72",151,-0.0667459656710199,0.299342521900612,0.087276359124939,-0.0015336818997669,-0.0276358188574799,0.0113939903499428,-0.2511593166054,0.00611990021829201,-0.25440867169505,-0.126571694231746,-0.248054746477351,-0.424748516440291,-0.434923214948088,-0.518213816692812,-0.21933110947355,-0.110079899520915,0.195443953524795,-0.127652142011494,-0.112953205505366
